author_name,citation_count,h_index,document_count,scopus_author_id,scopus_indexed_name,scopus_affiliation_name,match_status,match_score,query_used,error_message,review_status
RICARDO DE AGUIAR PACHECO,0.0,0.0,1.0,58306496900.0,,Universidade Federal Rural de Pernambuco,matched,130.0,"AUTHLAST(PACHECO) AND AUTHFIRST(RICARDO) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
TIAGO DA SILVA CESAR,0.0,0.0,1.0,60229563500.0,,Universidade Federal Rural de Pernambuco,matched,82.0,[last-only+afid] AUTHLAST(CESAR) AND AF-ID(60000958),,rejected
VICTOR HUGO ABRIL,0.0,0.0,1.0,59393519900.0,,Universidade Federal Rural de Pernambuco,matched,130.0,"AUTHLAST(ABRIL) AND AUTHFIRST(VICTOR) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
JULIANA ALVES DE ANDRADE,10.0,2.0,3.0,57141739100.0,,Universidade Federal de Pernambuco,matched,65.0,"AUTHLAST(ANDRADE) AND AUTHFIRST(JULIANA) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,rejected
BRUNO ROMERO FERREIRA MIRANDA,4.0,1.0,7.0,56672548800.0,,Universidade Federal Rural de Pernambuco,matched,130.0,"AUTHLAST(MIRANDA) AND AUTHFIRST(BRUNO) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
CARLOS ANDRE SILVA DE MOURA,986.0,14.0,118.0,55092178100.0,,Universidade Federal Rural de Pernambuco,matched,115.0,[last-only+afid] AUTHLAST(MOURA) AND AF-ID(60000958),,accepted
AUGUSTO CESAR ACIOLY PAZ SILVA,15.0,2.0,3.0,58428464500.0,,Universidade Federal Rural de Pernambuco,matched,114.0,"AUTHLAST(SILVA) AND AUTHFIRST(AUGUSTO) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
CAROLINE BORGES,106.0,5.0,11.0,57208017100.0,,Universidade Federal Rural de Pernambuco,matched,150.0,"AUTHLAST(BORGES) AND AUTHFIRST(CAROLINE) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
JEANNIE DA SILVA MENEZES,0.0,0.0,1.0,57216617022.0,,Universidade Federal Rural de Pernambuco,matched,130.0,"AUTHLAST(MENEZES) AND AUTHFIRST(JEANNIE) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
MARIA EMILIA VASCONCELOS DOS SANTOS,1.0,1.0,1.0,59410770900.0,,Universidade Federal Rural de Pernambuco,matched,114.0,"AUTHLAST(SANTOS) AND AUTHFIRST(MARIA) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
MARIANA ALBUQUERQUE DANTAS,5.0,2.0,4.0,57189506690.0,,Universidade Federal Rural de Pernambuco,matched,130.0,"AUTHLAST(DANTAS) AND AUTHFIRST(MARIANA) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
HERBERT ALVARO ABREU DE SIQUEIRA,3319.0,33.0,79.0,57192945781.0,,Universidade Federal Rural de Pernambuco,matched,133.0,"AUTHLAST(SIQUEIRA) AND AUTHFIRST(HERBERT) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
CRISTIANE GUISELINI PANDORFI,1164.0,18.0,117.0,55972349900.0,,Universidade Federal Rural de Pernambuco,matched,118.0,[last-only+afid] AUTHLAST(PANDORFI) AND AF-ID(60000958),,accepted
HELITON PANDORFI,1164.0,18.0,117.0,55972349900.0,,Universidade Federal Rural de Pernambuco,matched,155.0,"AUTHLAST(PANDORFI) AND AUTHFIRST(HELITON) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
GISELDA BRITO SILVA,0.0,0.0,1.0,57202893236.0,,Universidade Federal Rural de Pernambuco,matched,130.0,"AUTHLAST(SILVA) AND AUTHFIRST(GISELDA) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
HUMBERTO DA SILVA MIRANDA,0.0,0.0,5.0,56716565200.0,,Universidade Federal Rural de Pernambuco,matched,120.0,"AUTHLAST(MIRANDA) AND AUTHFIRST(HUMBERTO) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
JOSE MARCELO MARQUES FERREIRA FILHO,0.0,0.0,1.0,57225893200.0,,Universidade Federal Rural de Pernambuco,matched,130.0,"AUTHLAST(FILHO) AND AUTHFIRST(JOSE) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
ANNA CAROLINA SOARES ALMEIDA,171.0,9.0,14.0,55117840700.0,,Universidade de Pernambuco,matched,70.0,"AUTHLAST(ALMEIDA) AND AUTHFIRST(ANNA) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
CLECIO SOUSA RAMOS,798.0,14.0,59.0,7201559134.0,,Universidade Federal Rural de Pernambuco,matched,129.0,"AUTHLAST(RAMOS) AND AUTHFIRST(CLECIO) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
RAMOM RACHIDE NUNES,189.0,5.0,11.0,56071092100.0,,Universidade Federal Rural de Pernambuco,matched,130.0,"AUTHLAST(NUNES) AND AUTHFIRST(RAMOM) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
ANDRE FERNANDO LAVORANTE,689.0,17.0,41.0,6507120718.0,,Universidade Federal Rural de Pernambuco,matched,125.0,"AUTHLAST(LAVORANTE) AND AUTHFIRST(ANDRE) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
FAUSTHON FRED DA SILVA,2960.0,29.0,247.0,36946697600.0,,Universidade Federal Rural de Pernambuco,matched,119.0,[last-only+afid] AUTHLAST(SILVA) AND AF-ID(60000958),,accepted
JULIANA ANGEIRAS BATISTA DA SILVA,0.0,0.0,1.0,60238533100.0,,Universidade Federal Rural de Pernambuco,matched,115.0,"AUTHLAST(SILVA) AND AUTHFIRST(JULIANA) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
SEVERINO CARLOS BEZERRA DE OLIVEIRA,1217.0,20.0,57.0,16053155200.0,,Universidade Federal Rural de Pernambuco,matched,94.0,"AUTHLAST(OLIVEIRA) AND AUTHFIRST(SEVERINO) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
JULIANO CARLO RUFINO DE FREITAS,385.0,10.0,68.0,36650868000.0,,Universidade Federal de Campina Grande,matched,73.0,"AUTHLAST(FREITAS) AND AUTHFIRST(JULIANO) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,rejected
JOSE MARIA GOMES DE SOUZA NETO,0.0,0.0,1.0,58750246900.0,,Universidade Federal Rural de Pernambuco,matched,130.0,"AUTHLAST(NETO) AND AUTHFIRST(JOSE) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
KLEBER CLEMENTINO DA SILVA,0.0,0.0,1.0,59491735000.0,,Universidade Federal Rural de Pernambuco,matched,114.0,"AUTHLAST(SILVA) AND AUTHFIRST(KLEBER) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
EMANUELA SOUSA RIBEIRO,878.0,16.0,77.0,7201715424.0,,Universidade Federal Rural de Pernambuco,matched,117.0,[last-only+afid] AUTHLAST(RIBEIRO) AND AF-ID(60000958),,accepted
JANDYSON MACHADO SANTOS,1281.0,21.0,74.0,56313591900.0,,Universidade Federal Rural de Pernambuco,matched,133.0,"AUTHLAST(SANTOS) AND AUTHFIRST(JANDYSON) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
RODRIGO BARBOSA ACIOLI DE OLIVEIRA,455.0,8.0,9.0,57191347298.0,,Universidade Federal Rural de Pernambuco,matched,130.0,"AUTHLAST(OLIVEIRA) AND AUTHFIRST(RODRIGO) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
SUZANA PEDROZA DA SILVA,14.0,1.0,2.0,55212644700.0,,Universidade Federal Rural de Pernambuco,matched,119.0,"AUTHLAST(SILVA) AND AUTHFIRST(SUZANA) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
DANIEL PERRONE MOREIRA,259.0,9.0,44.0,22955999800.0,,Universidade Federal Rural de Pernambuco,matched,116.0,[last-only+afid] AUTHLAST(MOREIRA) AND AF-ID(60000958),,accepted
ELIZABETH SAMPAIO DE MEDEIROS,340.0,12.0,31.0,26538747600.0,,Universidade Federal Rural de Pernambuco,matched,131.0,"AUTHLAST(MEDEIROS) AND AUTHFIRST(ELIZABETH) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
NEIDE KAZUE SAKUGAWA SHINOHARA,174.0,8.0,24.0,35858382100.0,,Universidade Federal Rural de Pernambuco,matched,117.0,"AUTHLAST(SHINOHARA) AND AUTHFIRST(NEIDE) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
ANA CAROLINA DOS SANTOS COSTA,7.0,2.0,2.0,59003790300.0,,Universidade Federal Rural de Pernambuco,matched,120.0,"AUTHLAST(COSTA) AND AUTHFIRST(ANA) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
LUCIANA LEITE DE ANDRADE LIMA ARRUDA,33.0,3.0,3.0,58451410300.0,,Universidade Federal Rural de Pernambuco,matched,130.0,"AUTHLAST(ARRUDA) AND AUTHFIRST(LUCIANA) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
ALEXANDRE GUEDES TORRES,240.0,6.0,24.0,57087188800.0,,Universidade do Oeste de Santa Catarina,matched,46.0,"AUTHLAST(TORRES) AND AUTHFIRST(ALEXANDRE) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,rejected
EMMANUELA PRADO DE PAIVA AZEVEDO,46.0,4.0,7.0,56911978600.0,,Universidade Federal Rural de Pernambuco,matched,130.0,"AUTHLAST(AZEVEDO) AND AUTHFIRST(EMMANUELA) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
CAIO MONTEIRO VERISSIMO,77.0,5.0,6.0,57211074227.0,,Universidade Federal Rural de Pernambuco,matched,130.0,"AUTHLAST(VERISSIMO) AND AUTHFIRST(CAIO) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
ALCILEIDE CABRAL DO NASCIMENTO,8.0,2.0,5.0,21933304500.0,,Universidade Federal Fluminense,matched,40.0,"AUTHLAST(NASCIMENTO) AND AUTHFIRST(ALCILEIDE) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,rejected
ANA LUCIA DO NASCIMENTO OLIVEIRA,3.0,1.0,1.0,55839869100.0,,Universidade Federal Rural de Pernambuco,matched,116.0,"AUTHLAST(OLIVEIRA) AND AUTHFIRST(ANA) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
BRUNO MARTINS BOTO LEITE,12.0,2.0,5.0,6603752972.0,,Universidade Federal Rural de Pernambuco,matched,130.0,"AUTHLAST(LEITE) AND AUTHFIRST(BRUNO) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
ALVARO AGUIAR COELHO TEIXEIRA,1235.0,21.0,117.0,15770223400.0,,Universidade Federal Rural de Pernambuco,matched,105.0,"AUTHLAST(TEIXEIRA) AND AUTHFIRST(ALVARO) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
GUSTAVO FERRER CARNEIRO,636.0,14.0,39.0,15752598600.0,,Universidade Federal Rural de Pernambuco,matched,131.0,"AUTHLAST(CARNEIRO) AND AUTHFIRST(GUSTAVO) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
EMMANUEL VIANA PONTUAL,1662.0,24.0,64.0,42061996500.0,,Universidade Federal Rural de Pernambuco,matched,133.0,"AUTHLAST(PONTUAL) AND AUTHFIRST(EMMANUEL) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
PABYTON GONCALVES CADENA,487.0,12.0,40.0,35091092600.0,,Universidade Federal Rural de Pernambuco,matched,132.0,"AUTHLAST(CADENA) AND AUTHFIRST(PABYTON) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
BEATE SAEGESSER SANTOS,1860.0,25.0,120.0,7006476967.0,,Universidade Federal de Pernambuco,matched,75.0,"AUTHLAST(SANTOS) AND AUTHFIRST(BEATE) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
MONICA FREIRE BELIAN,418.0,10.0,50.0,6507954758.0,,Universidade Federal Rural de Pernambuco,matched,132.0,"AUTHLAST(BELIAN) AND AUTHFIRST(MONICA) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
PAULO ROBERTO ELEUTERIO DE SOUZA,25.0,2.0,2.0,57317236100.0,,Universidade Federal Rural de Pernambuco,matched,130.0,"AUTHLAST(SOUZA) AND AUTHFIRST(PAULO) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
VALDEMIRO AMARO DA SILVA JUNIOR,17.0,3.0,10.0,56032652100.0,,Universidade Federal Rural de Pernambuco,matched,130.0,"AUTHLAST(JUNIOR) AND AUTHFIRST(VALDEMIRO) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
ANISIO FRANCISCO SOARES,471.0,10.0,33.0,55241547600.0,,Universidade Federal Rural de Pernambuco,matched,131.0,"AUTHLAST(SOARES) AND AUTHFIRST(ANISIO) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
MARIA MADALENA PESSOA GUERRA,1172.0,18.0,82.0,24331440100.0,,Universidade Federal Rural de Pernambuco,matched,118.0,"AUTHLAST(GUERRA) AND AUTHFIRST(MARIA) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
MARIA TACIANA CAVALCANTI VIEIRA SOARES,10.0,2.0,3.0,57984658300.0,,Universidade Federal Rural de Pernambuco,matched,130.0,"AUTHLAST(SOARES) AND AUTHFIRST(MARIA) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
RAQUEL PEDROSA BEZERRA,1206.0,22.0,78.0,16038638700.0,,Universidade Federal Rural de Pernambuco,matched,133.0,"AUTHLAST(BEZERRA) AND AUTHFIRST(RAQUEL) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
ANTONIO RODRIGUES DE CASTRO ROMAGUERA,239.0,8.0,32.0,15847777700.0,,Universidade Federal Rural de Pernambuco,matched,121.0,"AUTHLAST(ROMAGUERA) AND AUTHFIRST(ANTONIO) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
ANDERSON LUIZ DA ROCHA E BARBOSA,1.0,1.0,1.0,56890489600.0,,Universidade Federal Rural de Pernambuco,matched,128.0,"AUTHLAST(BARBOSA) AND AUTHFIRST(ANDERSON) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
MARCOS GEORGE MAGALHAES MORENO FILHO,147.0,7.0,13.0,56340302400.0,,Fundacao Universidade Federal do Vale do Sao Francisco,matched,22.0,"AUTHLAST(FILHO) AND AUTHFIRST(MARCOS) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,rejected
SAMARA ALVACHIAN CARDOSO ANDRADE,611.0,10.0,36.0,16314743900.0,,Universidade Federal de Pernambuco,matched,71.0,"AUTHLAST(ANDRADE) AND AUTHFIRST(SAMARA) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
ROMILDO DE ALBUQUERQUE NOGUEIRA,48.0,1.0,2.0,37096612200.0,,Universidade Federal Rural de Pernambuco,matched,117.0,"AUTHLAST(NOGUEIRA) AND AUTHFIRST(ROMILDO) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
GILVANIA LUCIA DA SILVA VILELA,0.0,0.0,1.0,60099097800.0,,Universidade Federal Rural de Pernambuco,matched,118.0,[last-only+afid] AUTHLAST(VILELA) AND AF-ID(60000958),,accepted
JULIANA REGUEIRA BASTO DINIZ,46.0,3.0,13.0,57191372128.0,,Universidade Federal Rural de Pernambuco,matched,130.0,"AUTHLAST(DINIZ) AND AUTHFIRST(JULIANA) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
MARCIA KARINA DA SILVA LUIZ,2.0,1.0,1.0,57432843800.0,,Universidade Federal Rural de Pernambuco,matched,100.0,"AUTHLAST(LUIZ) AND AUTHFIRST(MARCIA) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
TACIANA PONTUAL DA ROCHA FALCAO,953.0,13.0,59.0,24072726000.0,,Universidade Federal Rural de Pernambuco,matched,90.0,"AUTHLAST(FALCAO) AND AUTHFIRST(TACIANA) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
JULIA MARIA RAPOSO GONCALVES DE MELO LARRE,1.0,1.0,1.0,57205266074.0,,Universidade Federal Rural de Pernambuco,matched,126.0,"AUTHLAST(LARRE) AND AUTHFIRST(JULIA) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
RODRIGO NONAMOR PEREIRA MARIANO DE SOUZA,0.0,0.0,1.0,57553057700.0,,Universidade Federal Rural de Pernambuco,matched,115.0,"AUTHLAST(SOUZA) AND AUTHFIRST(RODRIGO) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
SONIA VIRGINIA ALVES FRANCA,0.0,0.0,3.0,57191608145.0,,Universidade Federal Rural de Pernambuco,matched,130.0,"AUTHLAST(FRANCA) AND AUTHFIRST(SONIA) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
SERGIO LUIZ FERREIRA DA SILVA,0.0,0.0,1.0,60561807200.0,,Universidade Federal Rural de Pernambuco,matched,110.0,"AUTHLAST(SILVA) AND AUTHFIRST(SERGIO) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
ALEXANDRE CAMPELO DE OLIVEIRA,31.0,2.0,5.0,56217844200.0,,Universidade Federal Rural de Pernambuco,matched,130.0,"AUTHLAST(OLIVEIRA) AND AUTHFIRST(ALEXANDRE) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
CARLOS ROMERO FERREIRA DE OLIVEIRA,255.0,9.0,38.0,14522316600.0,,Universidade Federal Rural de Pernambuco,matched,131.0,"AUTHLAST(OLIVEIRA) AND AUTHFIRST(CARLOS) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
GENIVAL BARROS JUNIOR,104.0,7.0,19.0,57211238157.0,,Universidade Federal de Pernambuco,matched,38.0,"AUTHLAST(JUNIOR) AND AUTHFIRST(GENIVAL) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
MAURICIO LUIZ DE MELLO VIEIRA LEITE,138.0,5.0,28.0,56044526500.0,,Universidade Federal Rural de Pernambuco,matched,131.0,"AUTHLAST(LEITE) AND AUTHFIRST(MAURICIO) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
LUIZ GUILHERME MEDEIROS PESSOA,292.0,9.0,31.0,33368166300.0,,Universidade Federal Rural de Pernambuco,matched,131.0,"AUTHLAST(PESSOA) AND AUTHFIRST(LUIZ) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
LINDOMAR MARIA DA SILVEIRA,7.0,1.0,1.0,57027952200.0,,Universidade Federal Rural de Pernambuco,matched,115.0,[last-only+afid] AUTHLAST(SILVEIRA) AND AF-ID(60000958),,accepted
CLAUDIA HELENA CYSNEIROS MATOS DE OLIVEIRA,282.0,10.0,33.0,12767050700.0,,Universidade Federal de Pernambuco,matched,34.0,"AUTHLAST(OLIVEIRA) AND AUTHFIRST(CLAUDIA) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
FILIPE ROLIM CORDEIRO,904.0,18.0,49.0,15020336600.0,,Universidade Federal Rural de Pernambuco,matched,121.0,"AUTHLAST(CORDEIRO) AND AUTHFIRST(FILIPE) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
MARIA DA CONCEICAO MORAES BATISTA,3.0,1.0,2.0,59877951300.0,,Universidade Federal Rural de Pernambuco,matched,130.0,"AUTHLAST(BATISTA) AND AUTHFIRST(MARIA) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
JOAO PAULO SILVA DO MONTE LIMA,2.0,1.0,2.0,59455022000.0,,Universidade Federal Rural de Pernambuco,matched,100.0,"AUTHLAST(LIMA) AND AUTHFIRST(JOAO) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
GLAUCO ESTACIO GONCALVES,751.0,13.0,54.0,35147750300.0,,Universidade Federal do Pará,matched,72.0,"AUTHLAST(GONCALVES) AND AUTHFIRST(GLAUCO) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,rejected
SIDNEY DE CARVALHO NOGUEIRA,164.0,8.0,22.0,24825152800.0,,Universidade Federal Rural de Pernambuco,matched,121.0,"AUTHLAST(NOGUEIRA) AND AUTHFIRST(SIDNEY) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
FERNANDO JORGE SAMPAIO MORAES,3833.0,31.0,158.0,7005891213.0,,Universidade Federal Rural de Pernambuco,matched,124.0,"AUTHLAST(MORAES) AND AUTHFIRST(FERNANDO) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
RICARDO ANDRE CAVALCANTE DE SOUZA,188.0,5.0,13.0,24802096500.0,,Universidade Federal Rural de Pernambuco,matched,128.0,"AUTHLAST(SOUZA) AND AUTHFIRST(RICARDO) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
VICTOR WANDERLEY COSTA DE MEDEIROS,183.0,6.0,20.0,26025676100.0,,Universidade Federal de Pernambuco,matched,71.0,"AUTHLAST(MEDEIROS) AND AUTHFIRST(VICTOR) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
VALMIR MACARIO FILHO,6.0,2.0,2.0,59455069000.0,,Universidade Federal Rural de Pernambuco,matched,120.0,"AUTHLAST(FILHO) AND AUTHFIRST(VALMIR) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
FERNANDO ANTONIO AIRES LINS,256.0,10.0,47.0,23479970600.0,,Universidade Federal Rural de Pernambuco,matched,132.0,"AUTHLAST(LINS) AND AUTHFIRST(FERNANDO) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
GILBERTO AMADO DE AZEVEDO CYSNEIROS FILHO,13.0,2.0,8.0,55658872100.0,,Universidade Federal Rural de Pernambuco,matched,119.0,"AUTHLAST(FILHO) AND AUTHFIRST(GILBERTO) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
ERICA TEIXEIRA GOMES DE SOUSA,3.0,1.0,1.0,59160009800.0,,Universidade Federal Rural de Pernambuco,matched,120.0,"AUTHLAST(SOUSA) AND AUTHFIRST(ERICA) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
RINALDO JOSE DE LIMA,676.0,9.0,54.0,36175808200.0,,Universidade Federal de Pernambuco,matched,72.0,"AUTHLAST(LIMA) AND AUTHFIRST(RINALDO) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
GUSTAVO TABOADA SOLDATI,771.0,15.0,38.0,36337981000.0,,Universidade Federal de Juiz de Fora,matched,71.0,"AUTHLAST(SOLDATI) AND AUTHFIRST(GUSTAVO) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,rejected
ADRIANO DO NASCIMENTO SIMOES,626.0,14.0,69.0,25652513000.0,,Universidade Federal Rural de Pernambuco,matched,133.0,"AUTHLAST(SIMOES) AND AUTHFIRST(ADRIANO) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
ANDRE LUIZ ALVES DE LIMA,700.0,11.0,32.0,55224500200.0,,Universidade Federal Rural de Pernambuco,matched,122.0,"AUTHLAST(LIMA) AND AUTHFIRST(ANDRE) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
ANTONIO DA SILVA SOUTO,1891.0,27.0,79.0,23978818600.0,,Universidade Federal de Pernambuco,matched,65.0,"AUTHLAST(SOUTO) AND AUTHFIRST(ANTONIO) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
PATRICIA MUNIZ DE MEDEIROS,2755.0,27.0,92.0,22949824900.0,,Universidade Federal de Alagoas,matched,74.0,"AUTHLAST(MEDEIROS) AND AUTHFIRST(PATRICIA) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,rejected
ANA CAROLINA BORGES LINS E SILVA,2.0,1.0,1.0,57223116348.0,,Universidade Federal Rural de Pernambuco,matched,130.0,"AUTHLAST(SILVA) AND AUTHFIRST(ANA) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
FELIPE PIMENTEL LOPES DE MELO,0.0,0.0,1.0,60387981700.0,,Universidade Federal Rural de Pernambuco,matched,114.0,"AUTHLAST(MELO) AND AUTHFIRST(FELIPE) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
TALINE CRISTINA DA SILVA,38.0,3.0,6.0,57212061326.0,,Universidade Estadual de Alagoas - UNEAL,matched,70.0,"AUTHLAST(SILVA) AND AUTHFIRST(TALINE) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,rejected
MARIA FERNANDA DE LA FUENTE CASTELLON,6.0,2.0,3.0,59306321600.0,,Nova Southeastern University,matched,73.0,[last+first-no-affil] AUTHLAST(CASTELLON) AND AUTHFIRST(MARIA),,rejected
ROSANGELA GOMES TAVARES,8.0,1.0,4.0,57211331689.0,,Universidade Federal Rural de Pernambuco,matched,130.0,"AUTHLAST(TAVARES) AND AUTHFIRST(ROSANGELA) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
SORAYA GIOVANETTI EL DEIR,22.0,2.0,12.0,55505840600.0,,Universidade Federal Rural de Pernambuco,matched,100.0,"AUTHLAST(DEIR) AND AUTHFIRST(SORAYA) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
ALEX SOUZA MORAES,177.0,8.0,43.0,57209009639.0,,Universidade Federal Rural de Pernambuco,matched,121.0,"AUTHLAST(MORAES) AND AUTHFIRST(ALEX) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
VICTOR CASIMIRO PISCOYA,137.0,5.0,24.0,55882943100.0,,Universidade Federal Rural de Pernambuco,matched,131.0,"AUTHLAST(PISCOYA) AND AUTHFIRST(VICTOR) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
PERICLES BARBOSA CUNHA DE MIRANDA,743.0,14.0,72.0,25634399300.0,,Universidade Federal Rural de Pernambuco,matched,123.0,"AUTHLAST(MIRANDA) AND AUTHFIRST(PERICLES) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
ANDRE CAMARA ALVES DO NASCIMENTO,465.0,10.0,38.0,23668677400.0,,Universidade Federal Rural de Pernambuco,matched,131.0,"AUTHLAST(NASCIMENTO) AND AUTHFIRST(ANDRE) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
GEORGE AUGUSTO VALENCA SANTOS,427.0,9.0,48.0,25655620900.0,,Universidade Federal Rural de Pernambuco,matched,108.0,"AUTHLAST(SANTOS) AND AUTHFIRST(GEORGE) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
ALDO TORRES SALES,202.0,7.0,27.0,57210124677.0,,Universidade Federal de Pernambuco,matched,71.0,"AUTHLAST(SALES) AND AUTHFIRST(ALDO) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
MARILDA NASCIMENTO CARVALHO,586.0,13.0,24.0,55361986400.0,,Universidade Federal de Pernambuco,matched,71.0,"AUTHLAST(CARVALHO) AND AUTHFIRST(MARILDA) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
ROMILDO MORANT DE HOLANDA,282.0,8.0,18.0,56993969900.0,,Universidade Federal Rural de Pernambuco,matched,130.0,"AUTHLAST(HOLANDA) AND AUTHFIRST(ROMILDO) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
